log,task,model,reasoning_effort,sample_id,epoch,score,score_detail,difficulty,input_tokens,output_tokens,reasoning_tokens,cache_read_tokens,cache_write_tokens,stop_reason,total_time_s,working_time_s,response_id,served_model,lyra_selected_model,lyra_router_model,lyra_difficulty,lyra_task_type,lyra_mode,lyra_policy_version,lyra_attempt_count,error,benchmark,variant,variant_label,is_fusion,cost_usd_matched,cost_match_duration_delta_s
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,abc396_b,1,1,livecodebench_official,,938,135,,,,stop,3.888,3.885,chatcmpl-90e78d69c9d149688f9d3a27cea590f1,claude-opus-5,,,,,,,,,livecodebench_v6,claude-opus-5,claude-opus-5,false,0.01024000,0.004
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,abc396_g,1,1,livecodebench_official,,951,1334,,,,stop,16.886,16.882,chatcmpl-1c48f24775e64fd2b9bdbbe804868862,claude-opus-5,,,,,,,,,livecodebench_v6,claude-opus-5,claude-opus-5,false,0.04223000,0.677
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,abc400_c,1,1,livecodebench_official,,478,724,,,,stop,10.159,10.154,chatcmpl-29041acdbe5d4bad897a6e817759e67e,claude-opus-5,,,,,,,,,livecodebench_v6,claude-opus-5,claude-opus-5,false,0.02521000,1.236
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,arc182_c,1,1,livecodebench_official,,742,5443,,,,stop,67.038,67.035,chatcmpl-264a9c2a62844802bbc543b2d5ca79de,claude-opus-5,,,,,,,,,livecodebench_v6,claude-opus-5,claude-opus-5,false,0.13978500,1.434
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,arc182_d,1,1,livecodebench_official,,1261,6174,,,,stop,77.151,77.148,chatcmpl-9b0b2105171a4376991f60e01602c216,claude-opus-5,,,,,,,,,livecodebench_v6,claude-opus-5,claude-opus-5,false,0.16975000,5.269
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,arc182_e,1,1,livecodebench_official,,1005,6589,,,,stop,201.015,80.178,chatcmpl-b6d8604497234697b83d9cfe4891e1b2,claude-opus-5,,,,,,,,,livecodebench_v6,claude-opus-5,claude-opus-5,false,,
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,arc185_d,1,1,livecodebench_official,,981,4453,,,,stop,58.011,58.007,chatcmpl-d4a3bcf4a60a46ef86fab7464c9eee6d,claude-opus-5,,,,,,,,,livecodebench_v6,claude-opus-5,claude-opus-5,false,0.11623000,1.145
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,arc188_d,1,,,,,,,,,stop,731.01,727.123,,openai-api/apigo/claude-opus-5,,,,,,,,RetryError(<Future at 0x123d35bd0 state=finished raised APIConnectionError>),livecodebench_v6,claude-opus-5,claude-opus-5,false,,
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,arc189_b,1,1,livecodebench_official,,881,1513,,,,stop,18.575,18.571,chatcmpl-6979d1c7cf3a4e9f958ba74b614d2ca1,claude-opus-5,,,,,,,,,livecodebench_v6,claude-opus-5,claude-opus-5,false,,
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,arc190_c,1,,,,,,,,,stop,731.145,725.481,,openai-api/apigo/claude-opus-5,,,,,,,,RetryError(<Future at 0x1238210d0 state=finished raised APIConnectionError>),livecodebench_v6,claude-opus-5,claude-opus-5,false,,
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,arc193_b,1,1,livecodebench_official,,,,,,,stop,577.88,89.379,,openai-api/apigo/claude-opus-5,,,,,,,,,livecodebench_v6,claude-opus-5,claude-opus-5,false,,
2026-09-13T16-38-17-00-00_livecodebench-v6_UsnBhxRMtesy9GEiuBzZAw.eval,livecodebench_v6,openai-api/apigo/claude-opus-5,high,arc194_c,1,1,livecodebench_official,,1274,9555,,,,stop,235.142,114.263,chatcmpl-0c0486ef5a274de780660384b786b28e,claude-opus-5,,,,,,,,,livecodebench_v6,claude-opus-5,claude-opus-5,false,,
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,1873_B,1,1,livecodebench_official,,1050,851,,,,stop,13.163,12.736,01a0a1398b5073839696ca26d2f0820b,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00100008,0.01
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,1873_D,1,1,livecodebench_official,,1532,2243,,,,stop,25.053,24.636,01a0a1398b5e7f81a020c835097a21e5,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00140940,0.129
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,1883_C,1,1,livecodebench_official,,2196,6595,,,,stop,65.789,65.37,01a0a1398b607f918f70d8ce9f710712,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00311602,1.84
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,1899_C,1,1,livecodebench_official,,1505,2909,,,,stop,31.949,31.532,01a0a1398b5d79d1a6c6667d1db359e8,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00158008,0.165
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,2728,1,1,livecodebench_official,,1126,1432,,,,stop,17.252,17.247,01a0a139bc7d7cb39bfdf07e3b95883b,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00095328,0.12
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,2784,1,1,livecodebench_official,,1398,2358,,,,stop,24.438,24.433,01a0a139eb2e7ad0b0891b77669a2fda,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00138142,0.456
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,2800,1,1,livecodebench_official,,968,325,,,,stop,5.938,5.933,01a0a13a00137f8399edb856bfe9811a,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00052434,0.016
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,2808,1,1,livecodebench_official,,1289,1579,,,,stop,18.121,18.115,01a0a13a05d37f20bc55e6ea1ab34756,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00096830,0.365
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,2817,1,1,livecodebench_official,,1222,10631,,,,stop,97.421,97.415,01a0a13a17577db2aa7cce9f22422269,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00452162,1.425
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,2844,1,1,livecodebench_official,,1265,210,,,,stop,4.921,4.917,01a0a13a4a8475b09df9f173d6bacbd3,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00034930,0.036
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,2850,1,1,livecodebench_official,,1114,14397,,,,stop,145.741,145.734,01a0a13a4c8579618472e9a83279fa69,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00600862,1.036
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,2876,1,1,livecodebench_official,,1124,190,,,,stop,4.828,4.823,01a0a13a5d7979b286f04392086f73b5,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00041844,0.1
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,2919,1,1,livecodebench_official,,1516,12467,,,,stop,118.882,118.876,01a0a13a70c275a0b402e33acb4d908e,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00532122,1.245
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,2953,1,1,livecodebench_official,,1213,1248,,,,stop,24.298,24.292,01a0a13a8a0c7682bc871e13fba364b6,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00132462,3.057
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3019,1,1,livecodebench_official,,1123,826,,,,stop,10.857,10.853,01a0a13ae9447a039cff34a7ddb03216,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00057326,1.68
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3025,1,,,,,,,,,stop,297.973,297.973,,openai-api/apigo/apigo/lyra-auto,,,,,,,,Lyra execution failed,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00017710,1.245
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3032,1,1,livecodebench_official,,1634,5447,,,,stop,55.19,55.183,01a0a13b93ae7250afc24d9d9c59038b,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00308400,5.55
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3081,1,1,livecodebench_official,,1764,2483,,,,stop,26.012,26.005,01a0a13c40d970a0b9ffb478b9539a1c,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,,
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3163,1,1,livecodebench_official,,1195,399,,,,stop,6.688,6.685,01a0a13c6b6a746185702a957bb60d3c,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00042704,0.002
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3196,1,1,livecodebench_official,,1246,1787,,,,stop,20.343,20.339,01a0a13c85717c439fcba1351cb307fe,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00111428,0.392
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3219,1,1,livecodebench_official,,1809,5158,,,,stop,52.046,52.041,01a0a13c86367b71b6b9bfa9d2965738,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00240944,0.306
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3263,1,1,livecodebench_official,,1355,1648,,,,stop,17.805,17.8,01a0a13ca67a77239e1b4e6c1acde99f,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00096352,0.022
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3328,1,1,livecodebench_official,,972,4091,,,,stop,40.434,40.43,01a0a14042727c538e4389d055732577,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00185728,1.151
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3363,1,1,livecodebench_official,,1654,1676,,,,stop,19.204,19.199,01a0a1404b2a71819e6a310f474f6f40,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00099334,0.233
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3367,1,1,livecodebench_official,,851,247,,,,stop,5.312,5.308,01a0a14056f270d2bacdb44e8e00f7bf,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00036092,1.071
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3394,1,1,livecodebench_official,,807,5276,,,,stop,52.635,52.628,01a0a1406b6e76b0a673b6ac58f1f2c8,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00229240,1.09
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3402,1,1,livecodebench_official,,1965,17610,,,,stop,162.265,162.262,01a0a14091ec7463af65983299a42df3,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,,
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3416,1,1,livecodebench_official,,974,515,,,,stop,8.159,8.155,01a0a14096627be1956c771b8abe2247,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00075500,0.026
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3437,1,1,livecodebench_official,,996,1856,,,,stop,19.943,19.938,01a0a141390775909ea6ca6db9ed67a9,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00103560,0.101
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3462,1,1,livecodebench_official,,1138,5384,,,,stop,52.819,52.815,01a0a1425e3b7430be7954e9bfc03ddd,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00253920,0.752
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3464,1,1,livecodebench_official,,1717,6765,,,,stop,62.011,62.005,01a0a14186df7c30a2ae9f307dba4e1d,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00275750,0.647
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3479,1,1,livecodebench_official,,1139,7499,,,,stop,80.194,80.19,01a0a14325b27ec1a653819377addb48,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00373226,2.73
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3482,1,1,livecodebench_official,,1454,13265,,,,stop,132.688,132.683,01a0a141989f75408c35e8d4fb47285e,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00562872,3.063
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3493,1,,,,,,,,,stop,297.278,297.278,,openai-api/apigo/apigo/lyra-auto,,,,,,,,Lyra execution failed,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00024706,0.456
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3515,1,1,livecodebench_official,,1046,385,,,,stop,6.598,6.593,01a0a1430c4e71a1b9a320236953a13a,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00061600,0.11
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3534,1,1,livecodebench_official,,1125,2178,,,,stop,26.326,26.322,01a0a1483e6d7850a7ae7f307027177b,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00139852,0.337
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3584,1,,,,,,,,,stop,297.269,297.269,,openai-api/apigo/apigo/lyra-auto,,,,,,,,Lyra execution failed,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00026598,0.432
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3606,1,1,livecodebench_official,,956,292,,,,stop,6.544,6.539,01a0a1489c747883b5c85d59a347642c,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,,
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3638,1,,,,,,,,,stop,297.935,297.935,,openai-api/apigo/apigo/lyra-auto,,,,,,,,Lyra execution failed,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00024068,1.187
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3644,1,1,livecodebench_official,,1454,595,,,,stop,8.913,8.907,01a0a14d941271e391a69f048820cf09,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00064174,0.048
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3649,1,1,livecodebench_official,,1512,1574,,,,stop,19.382,19.378,01a0a14e70ef7f82a336cecea53961e5,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00106292,1.517
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3651,1,1,livecodebench_official,,1608,426,,,,stop,7.26,7.255,01a0a14e547b7a91a9c8fe4bb32dd1df,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00062824,0.099
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3654,1,1,livecodebench_official,,1488,3630,,,,stop,40.341,40.337,01a0a14db6dd76a3a647ac8697109f2e,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00205954,0.825
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3656,1,1,livecodebench_official,,1288,3153,,,,stop,35.438,35.435,01a0a1506d70799097ebaa5e63199ab3,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00206256,0.315
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3682,1,1,livecodebench_official,,1368,2149,,,,stop,23.028,23.023,01a0a150b76f7ae182fb10165e9f61d5,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00124944,0.079
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3705,1,1,livecodebench_official,,1796,954,,,,stop,11.697,11.693,01a0a156ee7f7c00bd9e5f17c1dd5b13,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00069536,0.525
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3743,1,1,livecodebench_official,,1642,10054,,,,stop,106.35,106.345,01a0a1574c5e73f2840bbb4f1584903a,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00448842,0.395
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3764,1,1,livecodebench_official,,1247,738,,,,stop,10.422,10.417,01a0a156c5c17593b690ae2716977ba5,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00059490,0.243
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3768,1,1,livecodebench_official,,1238,389,,,,stop,6.865,6.86,01a0a156aaf17b409193012456b0e247,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00045372,0.063
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,3791,1,1,livecodebench_official,,1335,1848,,,,stop,22.162,22.159,01a0a1571c1f74538c3fec1b96f4c805,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00116404,0.314
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,abc304_b,1,1,livecodebench_official,,1379,1356,,,,stop,13.805,13.802,01a0a13cd50b7b90a2439195ac409d98,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,,
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,abc304_c,1,1,livecodebench_official,,1865,519,,,,stop,9.66,9.657,01a0a13cec0174e3941a17b904c879b2,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00057872,0.291
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,abc309_a,1,1,livecodebench_official,,878,555,,,,stop,8.132,8.128,01a0a13d0ab17ed0aea496867dcc0a89,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00047678,0.587
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,abc312_c,1,1,livecodebench_official,,1288,1667,,,,stop,18.722,18.716,01a0a13d11c875c2bbbfac92de62034e,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00128902,0.073
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,abc312_d,1,1,livecodebench_official,,1096,914,,,,stop,13.019,13.015,01a0a13d2a9871c3a246be50191afda5,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,,
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,abc313_c,1,1,livecodebench_official,,1316,3219,,,,stop,33.148,33.144,01a0a13d51457a009428f7f055d18be7,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00180998,0.45
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,abc320_b,1,1,livecodebench_official,,877,634,,,,stop,7.989,7.984,01a0a13d5b30760180e8f001b7cc0e23,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,0.00064562,0.023
2026-09-14T18-41-36-00-00_livecodebench-v6_3YiXwaaAKnDnvCYXywJMhC.eval,livecodebench_v6,openai-api/apigo/apigo/lyra-auto,,abc321_c,1,1,livecodebench_official,,1132,854,,,,stop,11.33,11.326,01a0a13d5d707640b1d2980c9fd05ddd,apigo/lyra-auto,,,,,,,,,livecodebench_v6,apigo/lyra-auto,Fusion auto,true,,
